USAF,NCDC,Date,HrMn,I,Type,QCP,Dir,Q,I,Spd,Q,Temp,Q,Dewpt,Q,Slp,Q,RHx,
419920,99999,20121218,0000,4,FM-12,    ,040,1,N,  1.0,1,  18.6,1, 999.9,9,1013.9,1,999,
419920,99999,20121218,0600,4,FM-12,    ,030,1,N,  2.6,1,  26.5,1,  15.0,1,1013.5,1, 49,
419920,99999,20121218,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1012.5,1, 78,
419920,99999,20121219,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.5,1,  15.0,1,1012.4,1, 97,
419920,99999,20121219,0600,4,FM-12,    ,360,1,N,  1.5,1,  25.5,1,  15.0,1,1012.3,1, 52,
419920,99999,20121219,1200,4,FM-12,    ,999,9,C,  0.0,1,  21.0,1,  16.0,1,1009.9,1, 73,
419920,99999,20121219,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.4,1,  16.0,1,1012.5,1, 92,
419920,99999,20121220,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.4,1,  14.0,1,1012.0,1, 91,
419920,99999,20121220,0600,4,FM-12,    ,060,1,N,  3.6,1,  24.6,1,  13.0,1,1013.0,1, 48,
419920,99999,20121220,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  16.0,1,1011.0,1, 69,
419920,99999,20121221,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.5,1,  14.0,1,1012.6,1, 97,
419920,99999,20121221,0600,4,FM-12,    ,030,1,N,  4.1,1,  23.8,1,  11.0,1,1014.7,1, 45,
419920,99999,20121221,1200,4,FM-12,    ,050,1,N,  4.1,1,  21.3,1,  12.0,1,1011.1,1, 55,
419920,99999,20121221,1800,4,FM-12,    ,360,1,N,  2.6,1,  17.5,1,  12.0,1,1012.8,1, 70,
419920,99999,20121222,0000,4,FM-12,    ,360,1,N,  2.1,1,  15.5,1,  12.0,1,1012.5,1, 80,
419920,99999,20121222,0600,4,FM-12,    ,360,1,N,  2.6,1,  23.5,1,  11.0,1,1012.9,1, 45,
419920,99999,20121222,1200,4,FM-12,    ,040,1,N,  2.6,1,  20.2,1,  14.0,1,1011.2,1, 68,
419920,99999,20121222,1800,4,FM-12,    ,999,9,C,  0.0,1,  15.5,1,  15.0,1,1014.3,1, 97,
419920,99999,20121223,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  13.0,1,1012.5,1, 94,
419920,99999,20121223,0600,4,FM-12,    ,030,1,N,  2.1,1,  18.8,1,  15.0,1,1014.0,1, 79,
419920,99999,20121223,0900,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  17.0,1,1011.0,1, 65,
419920,99999,20121223,1200,4,FM-12,    ,999,9,C,  0.0,1,  19.5,1,  18.0,1,1011.3,1, 91,
419920,99999,20121224,0600,4,FM-12,    ,350,1,N,  2.1,1,  26.2,1,  16.0,1,1013.3,1, 54,
419920,99999,20121224,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1010.4,1, 78,
419920,99999,20121224,1800,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  16.0,1,1011.9,1,100,
419920,99999,20121225,0600,4,FM-12,    ,310,1,N,  2.6,1,  23.0,1,  16.0,1,1012.7,1, 65,
419920,99999,20121225,1200,4,FM-12,    ,020,1,N,  1.5,1,  18.7,1,  17.0,1,1010.4,1, 90,
419920,99999,20121225,1800,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  15.0,1,1012.8,1, 94,
419920,99999,20121226,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.5,1,  14.0,1,1012.0,1, 97,
419920,99999,20121226,0600,4,FM-12,    ,020,1,N,  2.6,1,  19.5,1,  16.0,1,1011.7,1, 80,
419920,99999,20121226,1200,4,FM-12,    ,360,1,N,  3.1,1,  19.5,1,  16.0,1,1010.6,1, 80,
419920,99999,20121227,0000,4,FM-12,    ,999,9,C,  0.0,1,  13.7,1,  12.0,1,1011.8,1, 89,
419920,99999,20121227,0600,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  13.0,1,1012.8,1, 58,
419920,99999,20121227,1200,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  14.0,1,1009.5,1, 77,
419920,99999,20121228,1200,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  15.0,1,1009.3,1, 73,
419920,99999,20121229,0000,4,FM-12,    ,030,1,N,  2.1,1,  13.0,1,  13.0,1,1010.7,1,100,
419920,99999,20121229,0600,4,FM-12,    ,360,1,N,  2.6,1,  21.5,1,  14.0,1,1013.0,1, 62,
419920,99999,20121229,1200,4,FM-12,    ,360,1,N,  1.5,1,  17.7,1,  15.0,1,1010.1,1, 84,
419920,99999,20121230,0000,4,FM-12,    ,999,9,C,  0.0,1,  12.5,1,  12.0,1,1011.5,1, 97,
419920,99999,20121230,0600,4,FM-12,    ,020,1,N,  1.5,1,  22.5,1,  10.0,1,1011.8,1, 45,
419920,99999,20121230,1800,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  13.0,1,1012.0,1, 94,
419920,99999,20121231,0600,4,FM-12,    ,030,1,N,  2.1,1,  24.2,1,  11.0,1,1011.4,1, 44,
419920,99999,20121231,1200,4,FM-12,    ,999,9,C,  0.0,1,  25.0,1,  15.0,1,1008.6,1, 54,
419920,99999,20121231,1800,4,FM-12,    ,020,1,N,  1.0,1,  16.8,1,  15.0,1,1011.2,1, 89,
419920,99999,20130101,0000,4,FM-12,    ,020,1,N,  2.1,1,  15.0,1,  13.0,1,1011.2,1, 88,
419920,99999,20130101,0600,4,FM-12,    ,030,1,N,  3.1,1,  23.6,1,   7.0,1,1014.6,1, 34,
419920,99999,20130101,1200,4,FM-12,    ,999,9,C,  0.0,1,  20.8,1,  13.0,1,1010.5,1, 61,
419920,99999,20130101,1800,4,FM-12,    ,999,9,C,  0.0,1,  16.2,1,  15.0,1,1011.3,1, 93,
419920,99999,20130102,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  12.0,1,1011.6,1, 88,
419920,99999,20130102,0600,4,FM-12,    ,050,1,N,  2.1,1,  25.0,1,  10.0,1,1014.0,1, 39,
419920,99999,20130102,1800,4,FM-12,    ,999,9,C,  0.0,1,  15.5,1,  15.0,1,1013.0,1, 97,
419920,99999,20130103,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  14.0,1,1013.0,1, 94,
419920,99999,20130103,0600,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  14.0,1,1013.9,1, 59,
419920,99999,20130103,1200,4,FM-12,    ,999,9,C,  0.0,1,  20.2,1,  17.0,1,1012.1,1, 82,
419920,99999,20130103,1800,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  15.0,1,1014.7,1, 94,
419920,99999,20130104,0600,4,FM-12,    ,030,1,N,  2.6,1,  26.2,1,  15.0,1,1013.5,1, 50,
419920,99999,20130104,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  17.0,1,1009.8,1, 71,
419920,99999,20130104,1800,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  14.0,1,1012.1,1, 88,
419920,99999,20130105,0600,4,FM-12,    ,020,1,N,  1.5,1,  25.8,1,  12.0,1,1011.3,1, 42,
419920,99999,20130105,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  17.0,1,1009.5,1, 71,
419920,99999,20130105,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.8,1,  17.0,1,1011.3,1, 95,
419920,99999,20130106,0600,4,FM-12,    ,030,1,N,  4.1,1,  25.0,1,  13.0,1,1012.5,1, 47,
419920,99999,20130106,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  17.0,1,1010.5,1, 69,
419920,99999,20130106,1800,4,FM-12,    ,999,9,C,  0.0,1,  18.5,1,  16.0,1,1011.9,1, 85,
419920,99999,20130107,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.2,1,  14.0,1,1011.7,1, 87,
419920,99999,20130107,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  16.0,1,1011.8,1, 65,
419920,99999,20130108,0000,4,FM-12,    ,020,1,N,  1.0,1,  16.0,1,  15.0,1,1012.8,1, 94,
419920,99999,20130108,1200,4,FM-12,    ,330,1,N,  1.5,1,  21.0,1,  15.0,1,1011.9,1, 69,
419920,99999,20130108,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.8,1,  14.0,1,1014.7,1, 78,
419920,99999,20130109,0600,4,FM-12,    ,040,1,N,  4.1,1,  20.3,1,   7.0,1,1015.6,1, 42,
419920,99999,20130109,1200,4,FM-12,    ,999,9,C,  0.0,1,  17.0,1,   6.0,1,1012.5,1, 48,
419920,99999,20130110,1200,4,FM-12,    ,350,1,N,  1.5,1,  17.1,1,   9.0,1,1012.0,1, 59,
419920,99999,20130110,1500,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  10.0,1,1013.8,1, 68,
419920,99999,20130110,1800,4,FM-12,    ,999,9,C,  0.0,1,  14.5,1,  11.0,1,1013.6,1, 80,
419920,99999,20130111,0000,4,FM-12,    ,999,9,C,  0.0,1,  10.5,1,  10.0,1,1013.7,1, 97,
419920,99999,20130111,0600,4,FM-12,    ,360,1,N,  3.1,1,  22.4,1,   6.0,1,1014.7,1, 35,
419920,99999,20130112,0000,4,FM-12,    ,999,9,C,  0.0,1,  11.0,1,  10.0,1,1014.3,1, 94,
419920,99999,20130112,0600,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,   3.0,1,1014.0,1, 30,
419920,99999,20130112,1200,4,FM-12,    ,999,9,C,  0.0,1,  17.8,1,  13.0,1,1012.4,1, 74,
419920,99999,20130112,1800,4,FM-12,    ,999,9,C,  0.0,1,  13.5,1,  12.0,1,1013.2,1, 91,
419920,99999,20130113,0600,4,FM-12,    ,999,9,C,  0.0,1,  22.5,1,  10.0,1,1012.8,1, 45,
419920,99999,20130113,1200,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  11.0,1,1011.1,1, 60,
419920,99999,20130113,1800,4,FM-12,    ,999,9,C,  0.0,1,  13.0,1,  11.0,1,1012.4,1, 88,
419920,99999,20130114,0600,4,FM-12,    ,050,1,N,  2.6,1,  24.1,1,   9.0,1,1012.9,1, 38,
419920,99999,20130114,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.5,1,  10.0,1,1012.4,1, 42,
419920,99999,20130115,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  13.0,1,1013.2,1, 94,
419920,99999,20130115,0600,4,FM-12,    ,360,1,N,  2.1,1,  25.0,1,  11.0,1,1015.2,1, 41,
419920,99999,20130115,1200,4,FM-12,    ,999,9,C,  0.0,1,  21.2,1,  14.0,1,1013.6,1, 64,
419920,99999,20130115,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.0,1,  14.0,1,1015.0,1, 83,
419920,99999,20130116,0600,4,FM-12,    ,360,1,N,  2.1,1,  26.5,1,   8.0,1,1016.0,1, 31,
419920,99999,20130116,1200,4,FM-12,    ,350,1,N,  1.0,1,  22.2,1,  14.0,1,1014.1,1, 60,
419920,99999,20130117,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  13.0,1,1015.0,1, 88,
419920,99999,20130117,0600,4,FM-12,    ,010,1,N,  3.1,1,  26.5,1,  10.0,1,1015.9,1, 36,
419920,99999,20130118,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  14.0,1,1015.0,1, 88,
419920,99999,20130118,0600,4,FM-12,    ,999,9,C,  0.0,1,  27.5,1,  11.0,1,1016.3,1, 36,
419920,99999,20130118,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.5,1,  14.0,1,1014.3,1, 55,
419920,99999,20130118,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.3,1,  16.0,1,1015.3,1, 92,
419920,99999,20130119,0600,4,FM-12,    ,360,1,N,  1.0,1,  30.0,1,  17.0,1,1015.1,1, 46,
419920,99999,20130120,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  14.0,1,1013.6,1, 94,
419920,99999,20130120,0600,4,FM-12,    ,050,1,N,  2.1,1,  27.5,1,  15.0,1,1014.8,1, 47,
419920,99999,20130120,1200,4,FM-12,    ,350,1,N,  1.0,1,  24.4,1,  17.0,1,1012.5,1, 63,
419920,99999,20130120,1800,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  18.0,1,1014.1,1, 88,
419920,99999,20130121,0000,4,FM-12,    ,999,9,C,  0.0,1,  17.8,1,  16.0,1,1014.7,1, 89,
419920,99999,20130121,0600,4,FM-12,    ,360,1,N,  4.1,1,  27.2,1,  18.0,1,1016.8,1, 57,
419920,99999,20130121,1200,4,FM-12,    ,010,1,N,  1.5,1,  23.2,1,  18.0,1,1013.9,1, 73,
419920,99999,20130121,1800,4,FM-12,    ,050,1,N,  2.1,1,  20.5,1,  17.0,1,1016.3,1, 80,
419920,99999,20130122,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.5,1,  13.0,1,1015.2,1, 80,
419920,99999,20130122,0600,4,FM-12,    ,020,1,N,  2.6,1,  26.0,1,  14.0,1,1016.0,1, 48,
419920,99999,20130122,1200,4,FM-12,    ,330,1,N,  2.1,1,  22.2,1,  15.0,1,1014.5,1, 64,
419920,99999,20130123,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  15.0,1,1014.8,1, 94,
419920,99999,20130123,0600,4,FM-12,    ,360,1,N,  2.1,1,  25.0,1,  13.0,1,1015.0,1, 47,
419920,99999,20130123,1200,4,FM-12,    ,330,1,N,  1.5,1,  22.0,1,  16.0,1,1012.9,1, 69,
419920,99999,20130123,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.3,1,  16.0,1,1015.9,1, 92,
419920,99999,20130124,0000,4,FM-12,    ,030,1,N,  3.1,1,  16.2,1,  14.0,1,1015.0,1, 87,
419920,99999,20130124,0600,4,FM-12,    ,050,1,N,  2.6,1,  26.3,1,  13.0,1,1015.0,1, 44,
419920,99999,20130125,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  12.0,1,1014.4,1, 77,
419920,99999,20130125,0600,4,FM-12,    ,360,1,N,  2.6,1,  25.0,1,  10.0,1,1016.3,1, 39,
419920,99999,20130125,1200,4,FM-12,    ,350,1,N,  1.0,1,  21.1,1,  14.0,1,1013.0,1, 64,
419920,99999,20130125,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.2,1,  14.0,1,1015.7,1, 81,
419920,99999,20130126,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  12.0,1,1014.8,1, 82,
419920,99999,20130126,0600,4,FM-12,    ,330,1,N,  4.1,1,  24.4,1,  14.0,1,1015.9,1, 52,
419920,99999,20130126,1200,4,FM-12,    ,360,1,N,  4.6,1,  19.4,1,   4.0,1,1013.5,1, 36,
419920,99999,20130126,1800,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  11.0,1,1015.4,1, 77,
419920,99999,20130127,0000,4,FM-12,    ,999,9,C,  0.0,1,  13.0,1,  11.0,1,1015.5,1, 88,
419920,99999,20130127,0600,4,FM-12,    ,330,1,N,  2.6,1,  23.0,1,   9.0,1,1015.7,1, 41,
419920,99999,20130127,1200,4,FM-12,    ,330,1,N,  3.1,1,  19.7,1,   7.0,1,1013.5,1, 44,
419920,99999,20130128,0600,4,FM-12,    ,030,1,N,  2.6,1,  23.0,1,  11.0,1,1014.7,1, 47,
419920,99999,20130128,1200,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  16.0,1,1011.3,1, 71,
419920,99999,20130128,1800,4,FM-12,    ,999,9,C,  0.0,1,  15.0,1,  14.0,1,1013.4,1, 94,
419920,99999,20130129,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  13.0,1,1012.7,1, 94,
419920,99999,20130129,0600,4,FM-12,    ,030,1,N,  1.0,1,  23.9,1,  14.0,1,1013.9,1, 54,
419920,99999,20130129,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  16.0,1,1011.7,1, 69,
419920,99999,20130130,0000,4,FM-12,    ,999,9,C,  0.0,1,  14.0,1,  13.0,1,1014.5,1, 94,
419920,99999,20130130,0600,4,FM-12,    ,310,1,N,  2.1,1,  25.0,1, 999.9,9,9999.9,9,999,
419920,99999,20130130,1200,4,FM-12,    ,999,9,C,  0.0,1,  21.2,1,  15.0,1,1013.3,1, 68,
419920,99999,20130130,1800,4,FM-12,    ,999,9,C,  0.0,1,  15.5,1,  15.0,1,1014.8,1, 97,
419920,99999,20130131,0000,4,FM-12,    ,999,9,C,  0.0,1,  13.8,1,  13.0,1,1015.2,1, 95,
419920,99999,20130131,0600,4,FM-12,    ,030,1,N,  1.5,1,  24.4,1,  12.0,1,1016.9,1, 46,
419920,99999,20130131,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.3,1,  17.0,1,1013.5,1, 72,
419920,99999,20130131,1800,4,FM-12,    ,999,9,C,  0.0,1,  17.6,1,  16.0,1,1015.9,1, 90,
419920,99999,20130201,0600,4,FM-12,    ,020,1,N,  2.6,1,  25.0,1,  13.0,1,1016.0,1, 47,
419920,99999,20130201,1200,4,FM-12,    ,999,9,C,  0.0,1,  22.2,1,  18.0,1,1014.5,1, 77,
419920,99999,20130202,0000,4,FM-12,    ,999,9,C,  0.0,1,  15.5,1,  14.0,1,1013.8,1, 91,
419920,99999,20130202,0600,4,FM-12,    ,240,1,N,  2.1,1,  27.0,1,  15.0,1,1014.5,1, 48,
419920,99999,20130202,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  19.0,1,1012.2,1, 78,
419920,99999,20130203,0600,4,FM-12,    ,240,1,N,  1.0,1,  27.1,1,  18.0,1,1014.2,1, 58,
419920,99999,20130203,1800,4,FM-12,    ,999,9,C,  0.0,1,  18.8,1,  17.0,1,1014.6,1, 89,
419920,99999,20130204,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.0,1,  15.0,1,1014.3,1, 94,
419920,99999,20130204,0600,4,FM-12,    ,060,1,N,  2.1,1,  27.5,1,  15.0,1,1015.9,1, 47,
419920,99999,20130204,1200,4,FM-12,    ,350,1,N,  1.0,1,  24.0,1,  17.0,1,1013.2,1, 65,
419920,99999,20130205,0000,4,FM-12,    ,999,9,C,  0.0,1,  16.5,1,  16.0,1,1014.7,1, 97,
419920,99999,20130205,0600,4,FM-12,    ,030,1,N,  2.1,1,  30.0,1,  16.0,1,1016.2,1, 43,
419920,99999,20130206,0000,4,FM-12,    ,999,9,C,  0.0,1,  17.0,1,  16.0,1,1014.7,1, 94,
419920,99999,20130206,0600,4,FM-12,    ,020,1,N,  2.6,1,  30.5,1,  11.0,1,1014.0,1, 30,
419920,99999,20130206,1200,4,FM-12,    ,999,9,C,  0.0,1,  25.8,1,  19.0,1,1010.5,1, 66,
419920,99999,20130207,0000,4,FM-12,    ,999,9,C,  0.0,1,  17.8,1,  16.0,1,1012.2,1, 89,
419920,99999,20130207,0600,4,FM-12,    ,300,1,N,  3.1,1,  29.3,1,  12.0,1,1012.8,1, 34,
419920,99999,20130207,1200,4,FM-12,    ,330,1,N,  2.6,1,  26.0,1,  18.0,1,1008.5,1, 61,
419920,99999,20130208,0000,4,FM-12,    ,060,1,N,  2.1,1,  20.7,1,  17.0,1,1009.8,1, 79,
419920,99999,20130208,0600,4,FM-12,    ,360,1,N,  2.6,1,  29.5,1,  18.0,1,1011.3,1, 50,
419920,99999,20130208,1200,4,FM-12,    ,360,1,N,  2.6,1,  25.6,1,  19.0,1,1009.7,1, 67,
419920,99999,20130208,1800,4,FM-12,    ,030,1,N,  2.6,1,  21.2,1,  16.0,1,1010.8,1, 72,
419920,99999,20130209,0600,4,FM-12,    ,330,1,N,  4.1,1,  28.3,1,  17.0,1,1012.5,1, 50,
419920,99999,20130209,1200,4,FM-12,    ,350,1,N,  4.1,1,  25.2,1,  14.0,1,1010.4,1, 50,
419920,99999,20130210,0600,4,FM-12,    ,360,1,N,  4.1,1,  26.6,1,  14.0,1,1012.7,1, 46,
419920,99999,20130210,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  17.0,1,1010.2,1, 65,
419920,99999,20130211,0600,4,FM-12,    ,040,1,N,  2.1,1,  27.6,1,  13.0,1,1012.8,1, 41,
419920,99999,20130211,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.5,1,  15.0,1,1009.7,1, 56,
419920,99999,20130212,0600,4,FM-12,    ,050,1,N,  2.6,1,  27.5,1,  15.0,1,1013.1,1, 47,
419920,99999,20130212,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.7,1,  19.0,1,1009.9,1, 75,
419920,99999,20130212,1800,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  18.0,1,1011.6,1, 88,
419920,99999,20130213,0600,4,FM-12,    ,360,1,N,  2.1,1,  29.2,1,  18.0,1,1012.0,1, 51,
419920,99999,20130213,1200,4,FM-12,    ,999,9,C,  0.0,1,  23.8,1,  20.0,1,1009.1,1, 79,
419920,99999,20130213,1800,4,FM-12,    ,050,1,N,  1.5,1,  22.0,1,  20.0,1,1011.2,1, 88,
419920,99999,20130214,0600,4,FM-12,    ,020,1,N,  1.5,1,  26.0,1,  18.0,1,1012.1,1, 61,
419920,99999,20130214,1200,4,FM-12,    ,330,1,N,  1.5,1, 999.9, , 999.9,9,9999.9,9,999,
419920,99999,20130214,1800,4,FM-12,    ,360,1,N,  1.0,1,  21.4,1,  17.0,1,1012.1,1, 76,
419920,99999,20130215,0600,4,FM-12,    ,030,1,N,  3.1,1,  29.5,1,  11.0,1,1011.8,1, 32,
419920,99999,20130215,1800,4,FM-12,    ,999,9,C,  0.0,1,  21.5,1,  14.0,1,1011.3,1, 62,
419920,99999,20130216,0600,4,FM-12,    ,020,1,N,  1.0,1,  31.6,1,  13.0,1,1009.7,1, 32,
419920,99999,20130216,1200,4,FM-12,    ,330,1,N,  2.6,1,  27.0,1,  15.0,1,1005.9,1, 48,
419920,99999,20130216,1800,4,FM-12,    ,030,1,N,  1.5,1,  23.5,1,  18.0,1,1009.1,1, 71,
419920,99999,20130217,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.5,1,  17.0,1,1007.2,1, 91,
419920,99999,20130217,0600,4,FM-12,    ,240,1,N,  1.0,1,  30.0,1,  20.0,1,1009.3,1, 55,
419920,99999,20130217,1200,4,FM-12,    ,360,1,N,  2.6,1,  24.2,1,  19.0,1,1007.6,1, 73,
419920,99999,20130217,1800,4,FM-12,    ,030,1,N,  7.7,1,  21.0,1,  16.0,1,1010.3,1, 73,
419920,99999,20130218,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.5,1,  18.0,1,1009.8,1, 86,
419920,99999,20130218,0600,4,FM-12,    ,030,1,N,  1.5,1,  27.2,1,  18.0,1,1011.6,1, 57,
419920,99999,20130218,1200,4,FM-12,    ,350,1,N,  1.0,1,  22.7,1,  18.0,1,1009.6,1, 75,
419920,99999,20130218,1800,4,FM-12,    ,999,9,C,  0.0,1,  20.5,1,  18.0,1,1011.8,1, 86,
419920,99999,20130219,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.0,1,  16.0,1,1011.3,1, 88,
419920,99999,20130219,0600,4,FM-12,    ,040,1,N,  2.6,1,  26.5,1,  16.0,1,1012.4,1, 53,
419920,99999,20130219,1800,4,FM-12,    ,999,9,C,  0.0,1,  21.0,1,  17.0,1,1011.8,1, 78,
419920,99999,20130220,0000,4,FM-12,    ,300,1,N,  2.1,1,  19.0,1,  13.0,1,1011.5,1, 68,
419920,99999,20130220,0600,4,FM-12,    ,330,1,N,  3.6,1,  27.8,1,  15.0,1,1012.8,1, 46,
419920,99999,20130220,1200,4,FM-12,    ,999,9,C,  0.0,1,  24.0,1,  15.0,1,1009.7,1, 57,
419920,99999,20130221,0000,4,FM-12,    ,030,1,N,  1.5,1,  18.7,1,  15.0,1,1011.7,1, 79,
419920,99999,20130221,1200,4,FM-12,    ,300,1,N,  2.6,1,  25.0,1,  16.0,1,1009.5,1, 57,
419920,99999,20130222,0000,4,FM-12,    ,999,9,C,  0.0,1,  19.0,1,  19.0,1,1011.3,1,100,
419920,99999,20130222,0600,4,FM-12,    ,330,1,N,  2.6,1,  29.0,1,  16.0,1,1014.4,1, 45,
419920,99999,20130222,1200,4,FM-12,    ,030,1,N,  1.0,1,  25.8,1,  18.0,1,1010.3,1, 62,
419920,99999,20130222,1800,4,FM-12,    ,999,9,C,  0.0,1,  21.2,1,  19.0,1,1013.2,1, 87,
419920,99999,20130223,0000,4,FM-12,    ,999,9,C,  0.0,1,  19.5,1,  16.0,1,1011.8,1, 80,
419920,99999,20130223,0600,4,FM-12,    ,360,1,N,  4.1,1,  30.2,1,  17.0,1,1013.0,1, 45,
419920,99999,20130223,1200,4,FM-12,    ,999,9,C,  0.0,1,  25.3,1,  19.0,1,1010.8,1, 68,
419920,99999,20130224,0000,4,FM-12,    ,999,9,C,  0.0,1,  18.5,1,  17.0,1,1011.2,1, 91,
419920,99999,20130224,0600,4,FM-12,    ,030,1,N,  2.6,1,  30.0,1,  15.0,1,1012.7,1, 40,
419920,99999,20130224,1800,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  16.0,1,1013.3,1, 78,
419920,99999,20130225,0600,4,FM-12,    ,030,1,N,  2.6,1,  30.8,1,  15.0,1,1011.8,1, 38,
419920,99999,20130225,1200,4,FM-12,    ,330,1,N,  2.6,1,  27.5,1,  19.0,1,1009.8,1, 60,
419920,99999,20130226,0000,4,FM-12,    ,330,1,N,  2.1,1,  21.0,1,  15.0,1,1012.6,1, 69,
419920,99999,20130226,0600,4,FM-12,    ,020,1,N,  2.1,1,  30.6,1,  15.0,1,1013.3,1, 39,
419920,99999,20130226,1200,4,FM-12,    ,360,1,N,  2.6,1,  27.5,1,  16.0,1,1009.6,1, 50,
419920,99999,20130227,0000,4,FM-12,    ,999,9,C,  0.0,1,  21.4,1,  15.0,1,1010.8,1, 67,
419920,99999,20130227,0600,4,FM-12,    ,360,1,N,  3.1,1,  30.0,1,  13.0,1,1012.6,1, 35,
419920,99999,20130227,1200,4,FM-12,    ,340,1,N,  1.5,1,  26.4,1,  15.0,1,1008.7,1, 50,
419920,99999,20130227,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1010.1,1, 78,
419920,99999,20130228,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.0,1,  16.0,1,1009.2,1, 78,
419920,99999,20130228,0600,4,FM-12,    ,270,1,N,  2.6,1,  31.2,1,  12.0,1,1010.7,1, 31,
419920,99999,20130228,1200,4,FM-12,    ,350,1,N,  1.5,1,  27.2,1,  17.0,1,1007.5,1, 54,
419920,99999,20130228,1800,4,FM-12,    ,999,9,C,  0.0,1,  23.0,1,  20.0,1,1011.0,1, 83,
419920,99999,20130301,0600,4,FM-12,    ,030,1,N,  4.1,1,  31.8,1,   6.0,1,1011.0,1, 20,
419920,99999,20130301,1200,4,FM-12,    ,330,1,N,  1.5,1,  27.2,1,  15.0,1,1009.0,1, 47,
419920,99999,20130301,1800,4,FM-12,    ,999,9,C,  0.0,1,  22.0,1,  18.0,1,1011.9,1, 78,
419920,99999,20130302,0000,4,FM-12,    ,020,1,N,  3.1,1,  20.0,1,  14.0,1,1011.1,1, 68,
419920,99999,20130302,0600,4,FM-12,    ,030,1,N,  2.6,1,  29.5,1,  12.0,1,1012.6,1, 34,
419920,99999,20130302,1200,4,FM-12,    ,999,9,C,  0.0,1,  26.0,1,  15.0,1,1009.9,1, 51,
419920,99999,20130303,0000,4,FM-12,    ,999,9,C,  0.0,1,  20.3,1,  12.0,1,1011.7,1, 59,
